path,source,label,is_labeled,x,y
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/093_RR220206A_570C_1833.bmp,trajectory,,False,-37.93329,-0.04001142
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/094_RR220206A_612C_1834.bmp,trajectory,,False,-38.204437,0.7502951
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/095_RR220206A_614C_1835.bmp,trajectory,,False,-37.984688,0.7969368
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/096_RR220206A_614C_1836.bmp,trajectory,,False,-37.811344,0.31958228
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/097_RR220206A_654C_1837.bmp,trajectory,,False,-37.866608,0.8358532
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/098_RR220206A_656C_1838.bmp,trajectory,,False,-37.621037,0.30556616
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/099_RR220206A_657C_1839.bmp,trajectory,,False,-37.5034,0.73147124
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/100_RR220206A_693C_1840.bmp,trajectory,,False,-37.667038,0.9158658
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/101_RR220206A_697C_1842.bmp,trajectory,,False,-37.238068,0.6847883
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/102_RR220206A_698C_1845.bmp,trajectory,,False,-37.157463,0.7029596
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/103_RR220206A_733C_1846.bmp,trajectory,,False,-37.21144,-0.13127354
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/104_RR220206A_734C_1847.bmp,trajectory,,False,-37.18842,-0.022711577
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/105_RR220206A_734C_1849.bmp,trajectory,,False,-37.06175,0.6822079
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/106_RR220206A_768C_1851.bmp,trajectory,,False,-37.178726,-0.032300945
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/107_RR220206A_769C_1852.bmp,trajectory,,False,-37.071953,-0.002145665
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/108_RR220206A_769C_1854.bmp,trajectory,,False,-36.845764,0.50928634
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/109_RR220206A_773C_1901.bmp,trajectory,,False,-36.444267,0.3086497
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/110_RR220206A_810C_1905.bmp,trajectory,,False,-36.542248,-0.027715003
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/111_RR220206A_812C_1906.bmp,trajectory,,False,-36.45099,0.056198068
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/112_RR220206A_813C_1908.bmp,trajectory,,False,-36.28347,0.27200136
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/113_RR220206A_815C_1909.bmp,trajectory,,False,-35.939686,0.124137476
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/114_RR220206A_845C_1911.bmp,trajectory,,False,-35.851738,0.08855167
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/115_RR220206A_844C_1913.bmp,trajectory,,False,-34.186863,-0.18111406
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/116_RR220206A_844C_1914.bmp,trajectory,,False,-33.897774,-0.22335468
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/117_RR220206A_844C_1915.bmp,trajectory,,False,-33.6704,-0.25024685
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/118_RR220206A_871C_1916.bmp,trajectory,,False,-33.265896,-0.2607796
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/119_RR220206A_871C_1918.bmp,trajectory,,False,-32.17207,-0.1825684
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/120_RR220206A_895C_1920-01.bmp,trajectory,,False,1.478464,-36.426052
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/121_RR220206A_895C_1920-02.bmp,trajectory,,False,1.5453761,-36.391315
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/122_RR220206A_894C_1922.bmp,trajectory,,False,3.624226,-34.718597
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/123_RR220206A_894C_1923.bmp,trajectory,,False,4.1384373,-34.372124
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/124_RR220206A_894C_1924.bmp,trajectory,,False,4.2736015,-34.301533
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/125_RR220206A_887C_1925.bmp,trajectory,,False,4.450555,-34.212868
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/126_RR220206A_884C_1926.bmp,trajectory,,False,4.641212,-34.11577
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/127_RR220206A_885C_1927.bmp,trajectory,,False,4.711335,-34.080143
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/128_RR220206A_885C_1928.bmp,trajectory,,False,4.8018045,-33.98637
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/129_RR220206A_912C_1929.bmp,trajectory,,False,4.7173586,-34.14123
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/130_RR220206A_910C_1930.bmp,trajectory,,False,4.807923,-34.049248
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/131_RR220206A_909C_1931.bmp,trajectory,,False,4.8782196,-33.970745
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/132_RR220206A_959C_1932.bmp,trajectory,,False,4.4770193,-34.6661
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/133_RR220206A_956C_1932.bmp,trajectory,,False,4.5344796,-34.691784
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/134_RR220206A_956C_1934.bmp,trajectory,,False,4.528397,-34.91697
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/135_RR220206A_980C_1935.bmp,trajectory,,False,4.091632,-35.59651
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/136_RR220206A_981C_1936.bmp,trajectory,,False,4.0830064,-35.736874
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/137_RR220206A_982C_1937.bmp,trajectory,,False,4.0438924,-35.819405
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/138_RR220206A_988C_1939.bmp,trajectory,,False,4.0027575,-35.95019
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/139_RR220206A_990C_1940.bmp,trajectory,,False,3.994097,-36.01007
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/140_RR220206A_993C_1941.bmp,trajectory,,False,3.975271,-36.058838
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/141_RR220206A_995C_1942.bmp,trajectory,,False,3.9592812,-36.101673
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/142_RR220206A_994C_1944.bmp,trajectory,,False,3.9537122,-36.15516
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/143_RR220206A_996C_1945.bmp,trajectory,,False,2.8274229,-39.43239
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/144_RR220206A_1012C_1946.bmp,trajectory,,False,2.79519,-39.486073
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/145_RR220206A_1025C_1947.bmp,trajectory,,False,2.7720377,-39.528297
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/146_RR220206A_1024C_1948.bmp,trajectory,,False,2.6929836,-39.650963
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/147_RR220206A_1024C_1953.bmp,trajectory,,False,2.5730064,-39.828487
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/148_RR220206A_1028C_1956.bmp,trajectory,,False,2.4555283,-40.01082
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/149_RR220206A_1052C_1957.bmp,trajectory,,False,2.3395765,-40.17656
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/150_RR220206A_1053C_1958.bmp,trajectory,,False,2.2990432,-40.22891
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/151_RR220206A_1077C_2001-01.bmp,trajectory,,False,1.9192077,-40.713287
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/152_RR220206A_1077C_2001-02.bmp,trajectory,,False,1.8841317,-40.75519
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/153_RR220206A_1092C_2003-01.bmp,trajectory,,False,1.5622579,-41.129837
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/154_RR220206A_1092C_2003-02.bmp,trajectory,,False,1.5556444,-41.136963
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/155_RR220206A_1105C_2005-01.bmp,trajectory,,False,1.172771,-41.5551
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/156_RR220206A_1105C_2005-02.bmp,trajectory,,False,1.3006704,-41.40489
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/157_RR220206A_1105C_2007.bmp,trajectory,,False,1.128748,-41.58795
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/158_RR220206A_1105C_2008.bmp,trajectory,,False,0.86520576,-41.844967
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/159_RR220206A_1105C_2009.bmp,trajectory,,False,0.90394497,-41.783524
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/160_RR220206A_1105C_2010.bmp,trajectory,,False,0.8081954,-41.91191
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/161_RR220206A_1105C_2012.bmp,trajectory,,False,0.59090954,-42.062267
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/162_RR220206A_1105C_2013.bmp,trajectory,,False,0.41922975,-42.1877
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/163_RR220206A_1105C_2015.bmp,trajectory,,False,0.26669538,-42.323803
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/164_RR220206A_1105C_2017.bmp,trajectory,,False,0.16107072,-42.347458
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/165_RR220206A_1105C_2018.bmp,trajectory,,False,-0.19257392,-42.539036
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/166_RR220206A_1105C_2019.bmp,trajectory,,False,-0.24000768,-42.615177
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/167_RR220206A_1105C_2020.bmp,trajectory,,False,-0.2553074,-42.754898
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/168_RR220206A_1099C_2022.bmp,trajectory,,False,-0.5432709,-42.87615
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/169_RR220206A_1101C_2024.bmp,trajectory,,False,-0.8240528,-43.08757
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/170_RR220206A_1085C_2025.bmp,trajectory,,False,-1.0232143,-42.807377
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/171_RR220206A_1085C_2027.bmp,trajectory,,False,-1.1190834,-42.80793
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/172_RR220206A_1074C_2028-01.bmp,trajectory,,False,-1.4526085,-42.907692
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/173_RR220206A_1074C_2028-02.bmp,trajectory,,False,-1.4773506,-42.814262
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/174_RR220206A_1074C_2030.bmp,trajectory,,False,-0.985896,-43.157784
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/175_RR220206A_1051C_2032.bmp,trajectory,,False,-1.9159182,-42.944046
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/176_RR220206A_1051C_2034.bmp,trajectory,,False,-1.9920921,-42.90879
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/177_RR220206A_1037C_2036.bmp,trajectory,,False,-2.617946,-42.861126
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/178_RR220206A_1037C_2038.bmp,trajectory,,False,-2.5010018,-43.0065
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/179_RR220206A_1031C_2040.bmp,trajectory,,False,-2.9191437,-42.89339
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/180_RR220206A_1031C_2041.bmp,trajectory,,False,-2.9578018,-42.878193
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/181_RR220206A_1019C_2043.bmp,trajectory,,False,-3.013416,-43.03108
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/182_RR220206A_1012C_2044.bmp,trajectory,,False,-3.2363727,-42.94498
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/183_RR220206A_995C_2046.bmp,trajectory,,False,-3.720251,-43.079285
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/184_RR220206A_999C_2048.bmp,trajectory,,False,-3.784393,-43.176064
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/185_RR220206A_999C_2049.bmp,trajectory,,False,-3.521842,-43.16992
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/186_RR220206A_985C_2050.bmp,trajectory,,False,-3.6300137,-42.70861
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/187_RR220206A_985C_2051.bmp,trajectory,,False,-3.7184684,-42.707653
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/188_RR220206A_971C_2053.bmp,trajectory,,False,-4.112587,-42.65472
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/189_RR220206A_971C_2054-01.bmp,trajectory,,False,-4.256616,-42.98708
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/190_RR220206A_971C_2054-02.bmp,trajectory,,False,-4.198376,-42.871796
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/191_RR220206A_960C_2056.bmp,trajectory,,False,-4.3713174,-42.56018
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/192_RR220206A_959C_2057.bmp,trajectory,,False,-4.83348,-42.6983
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/193_RR220206A_957C_2058.bmp,trajectory,,False,-4.9368896,-42.766838
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/194_RR220206A_962C_2059.bmp,trajectory,,False,-4.5431304,-42.827053
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/195_RR220206A_944C_2101.bmp,trajectory,,False,-4.99429,-42.557064
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/196_RR220206A_945C_2102.bmp,trajectory,,False,-5.261769,-42.509464
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/197_RR220206A_944C_2104.bmp,trajectory,,False,-5.2425575,-42.505672
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/198_RR220206A_927C_2105.bmp,trajectory,,False,-6.013246,-42.25864
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/199_RR220206A_940C_2106.bmp,trajectory,,False,-7.0342927,-41.86245
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/200_RR220206A_933C_2107.bmp,trajectory,,False,-5.527374,-42.432922
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/201_RR220206A_945C_2109.bmp,trajectory,,False,-5.4834127,-42.4367
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/202_RR220206A_934C_2109.bmp,trajectory,,False,-6.9350104,-41.900394
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/203_RR220206A_876C_2110-01.bmp,trajectory,,False,-8.129003,-41.41782
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/204_RR220206A_876C_2110-02.bmp,trajectory,,False,-8.173624,-41.40353
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/205_RR220206A_875C_2111.bmp,trajectory,,False,-8.327628,-41.31231
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/206_RR220206A_875C_2113.bmp,trajectory,,False,-8.241714,-41.345078
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/207_RR220206A_875C_2114.bmp,trajectory,,False,-8.299819,-41.385605
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/208_RR220206A_860C_2115.bmp,trajectory,,False,-8.88367,-41.046864
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/209_RR220206A_860C_2116.bmp,trajectory,,False,-8.927974,-41.062824
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/210_RR220206A_861C_2117.bmp,trajectory,,False,-8.951281,-41.183483
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/211_RR220206A_848C_2119.bmp,trajectory,,False,-9.68616,-40.99283
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/212_RR220206A_849C_2120.bmp,trajectory,,False,-9.192277,-40.86158
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/213_RR220206A_849C_2121.bmp,trajectory,,False,-9.2476845,-40.76951
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/214_RR220206A_834C_2122.bmp,trajectory,,False,-9.951561,-40.701305
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/215_RR220206A_835C_2123.bmp,trajectory,,False,-9.656109,-40.50775
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp,trajectory,,False,-9.829072,-40.549526
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/217_RR220206A_823C_2125.bmp,trajectory,,False,-10.13914,-40.38807
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/218_RR220206A_821C_2127.bmp,trajectory,,False,-10.493684,-40.433563
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/219_RR220206A_823C_2128.bmp,trajectory,,False,-10.240443,-40.076164
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/220_RR220206A_806C_2130.bmp,trajectory,,False,-10.354378,-40.0221
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/221_RR220206A_805C_2131.bmp,trajectory,,False,-10.904594,-40.20973
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/222_RR220206A_805C_2132.bmp,trajectory,,False,-10.476163,-40.234802
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/223_RR220206A_792C_2134.bmp,trajectory,,False,-11.317585,-40.07023
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/224_RR220206A_793C_2135.bmp,trajectory,,False,-11.459985,-40.277637
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/225_RR220206A_794C_2136.bmp,trajectory,,False,-10.999897,-39.73326
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/226_RR220206A_778C_2137.bmp,trajectory,,False,-11.037765,-39.51037
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/227_RR220206A_781C_2138.bmp,trajectory,,False,-11.610749,-39.807888
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/228_RR220206A_779C_2139.bmp,trajectory,,False,-11.136335,-39.599045
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/229_RR220206A_766C_2141.bmp,trajectory,,False,-11.831637,-39.1461
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/230_RR220206A_767C_2143.bmp,trajectory,,False,-11.636017,-39.15865
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/231_RR220206A_770C_2145.bmp,trajectory,,False,-11.983159,-39.400883
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/232_RR220206A_755C_2146.bmp,trajectory,,False,-12.342768,-38.841125
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/233_RR220206A_754C_2147.bmp,trajectory,,False,-12.678108,-39.09558
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/234_RR220206A_738C_2148.bmp,trajectory,,False,-12.795651,-38.7963
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/235_RR220206A_739C_2149.bmp,trajectory,,False,-12.876167,-38.66131
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/236_RR220206A_724C_2151.bmp,trajectory,,False,-13.145077,-38.48851
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/237_RR220206A_722C_2151.bmp,trajectory,,False,-13.38219,-38.342133
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/238_RR220206A_721C_2153.bmp,trajectory,,False,-13.518136,-38.25658
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/239_RR220206A_707C_2155.bmp,trajectory,,False,-13.809279,-38.031277
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/240_RR220206A_707C_2156.bmp,trajectory,,False,-14.0573635,-37.863365
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/241_RR220206A_692C_2157.bmp,trajectory,,False,-14.314634,-37.677036
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/242_RR220206A_690C_2158.bmp,trajectory,,False,-14.409205,-37.61007
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/243_RR220206A_675C_2200.bmp,trajectory,,False,-14.868233,-37.277725
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/244_RR220206A_674C_2202.bmp,trajectory,,False,-15.014924,-37.17198
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/245_RR220206A_674C_2203.bmp,trajectory,,False,-15.258832,-36.990044
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/246_RR220206A_658C_2205.bmp,trajectory,,False,-15.72393,-36.643402
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/247_RR220206A_657C_2207.bmp,trajectory,,False,-16.233593,-36.26474
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/248_RR220206A_639C_2209.bmp,trajectory,,False,-16.964018,-35.72164
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/249_RR220206A_638C_2210.bmp,trajectory,,False,-17.17359,-35.56899
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/250_RR220206A_621C_2212.bmp,trajectory,,False,-17.585768,-35.264732
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/251_RR220206A_619C_2214.bmp,trajectory,,False,-17.578009,-35.26318
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/252_RR220206A_600C_2216.bmp,trajectory,,False,-17.736248,-35.042587
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/253_RR220206A_599C_2217.bmp,trajectory,,False,-18.109554,-34.98674
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/254_RR220206A_599C_2218.bmp,trajectory,,False,-18.363646,-34.99931
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/255_RR220206A_581C_2220.bmp,trajectory,,False,-18.344841,-34.900715
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/256_RR220206A_580C_2221.bmp,trajectory,,False,-18.24878,-34.498394
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/257_RR220206A_581C_2222.bmp,trajectory,,False,-18.244925,-34.470875
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/258_RR220206A_580C_2223.bmp,trajectory,,False,-18.992636,-34.70042
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/259_RR220206A_561C_2225.bmp,trajectory,,False,-18.832188,-34.145332
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/260_RR220206A_560C_2226.bmp,trajectory,,False,-18.529345,-34.109978
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/261_RR220206A_540C_2227.bmp,trajectory,,False,-18.92989,-34.025158
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/262_RR220206A_540C_2228.bmp,trajectory,,False,-19.161171,-34.26753
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/263_RR220206A_520C_2229.bmp,trajectory,,False,-19.290281,-33.86541
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/264_RR220206A_519C_2230.bmp,trajectory,,False,-19.643875,-34.07405
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/265_RR220206A_498C_2232.bmp,trajectory,,False,-19.770483,-33.649754
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/266_RR220206A_496C_2233.bmp,trajectory,,False,-19.79335,-33.65973
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/267_RR220206A_495C_2235.bmp,trajectory,,False,-19.996374,-33.854233
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/268_RR220206A_472C_2237.bmp,trajectory,,False,-20.315802,-33.434
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/269_RR220206A_471C_2238.bmp,trajectory,,False,-20.384968,-33.400223
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/270_RR220206A_471C_2240.bmp,trajectory,,False,-20.677454,-33.52301
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/271_RR220206A_425C_2242.bmp,trajectory,,False,-20.969242,-33.08595
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/272_RR220206A_424C_2242.bmp,trajectory,,False,-20.696388,-33.120285
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/273_RR220206A_423C_2243.bmp,trajectory,,False,-21.103336,-33.17133
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/274_RR220206A_372C_2245.bmp,trajectory,,False,-21.296164,-32.9209
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/275_RR220206A_370C_2246.bmp,trajectory,,False,-21.306725,-32.885265
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/276_RR220206A_368C_2247.bmp,trajectory,,False,-21.384962,-32.90016
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/277_RR220206A_310C_2249.bmp,trajectory,,False,-21.796255,-32.661507
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/278_RR220206A_308C_2250.bmp,trajectory,,False,-21.915281,-32.585155
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/279_RR220206A_253C_2251.bmp,trajectory,,False,-22.20498,-32.421295
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/280_RR220206A_244C_2253.bmp,trajectory,,False,-22.420177,-32.251728
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/281_RR220206A_241C_2254.bmp,trajectory,,False,-22.335829,-32.385696
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/282_RR220206A_184C_2256.bmp,trajectory,,False,-22.744726,-32.235382
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/283_RR220206A_172C_2258.bmp,trajectory,,False,-22.677546,-32.103695
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/284_RR220206A_168C_2259.bmp,trajectory,,False,-22.729336,-32.063614
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/285_RR220206A_165C_2301.bmp,trajectory,,False,-22.918829,-32.10076
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/286_RR220206A_165C_2302.bmp,trajectory,,False,-23.0448,-32.048622
/content/quantum rheed codex/data/original data/Trajectories/2022-02-06/287_RR220206A_165C_2303.bmp,trajectory,,False,-23.038065,-32.05364
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/001_RR220411A_180C_1417-01.bmp,trajectory,,False,-26.502344,23.860413
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/002_RR220411A_180C_1417-02.bmp,trajectory,,False,-26.472404,23.79234
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/003_RR220411A_184C_1419.bmp,trajectory,,False,-26.28338,23.396292
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/004_RR220411A_186C_1420.bmp,trajectory,,False,-26.169865,23.354763
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/005_RR220411A_189C_1420.bmp,trajectory,,False,-26.288088,23.123642
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/006_RR220411A_188C_1420.bmp,trajectory,,False,-26.234184,23.224863
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/007_RR220411A_190C_1421.bmp,trajectory,,False,-26.02387,23.040068
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/008_RR220411A_193C_1422.bmp,trajectory,,False,-25.777826,22.815147
/content/quantum rheed codex/data/original data/Trajectories/2022-04-11/009_RR220411A_206C_1423.bmp,trajectory,,False,-25.641697,22.498083
