relative_image_path,date_folder,trajectory_id,frame_index,filename_frame_token,temperature_c,ordering_source,parse_status
2022-02-06/259_RR220206A_561C_2225.bmp,2022-02-06,2022-02-06/RR220206A,259,2225,561,leading_filename_index,parsed
2022-02-06/260_RR220206A_560C_2226.bmp,2022-02-06,2022-02-06/RR220206A,260,2226,560,leading_filename_index,parsed
2022-02-06/261_RR220206A_540C_2227.bmp,2022-02-06,2022-02-06/RR220206A,261,2227,540,leading_filename_index,parsed
2022-02-06/262_RR220206A_540C_2228.bmp,2022-02-06,2022-02-06/RR220206A,262,2228,540,leading_filename_index,parsed
2022-02-06/263_RR220206A_520C_2229.bmp,2022-02-06,2022-02-06/RR220206A,263,2229,520,leading_filename_index,parsed
2022-02-06/264_RR220206A_519C_2230.bmp,2022-02-06,2022-02-06/RR220206A,264,2230,519,leading_filename_index,parsed
2022-02-06/265_RR220206A_498C_2232.bmp,2022-02-06,2022-02-06/RR220206A,265,2232,498,leading_filename_index,parsed
2022-02-06/266_RR220206A_496C_2233.bmp,2022-02-06,2022-02-06/RR220206A,266,2233,496,leading_filename_index,parsed
2022-02-06/267_RR220206A_495C_2235.bmp,2022-02-06,2022-02-06/RR220206A,267,2235,495,leading_filename_index,parsed
2022-02-06/268_RR220206A_472C_2237.bmp,2022-02-06,2022-02-06/RR220206A,268,2237,472,leading_filename_index,parsed
2022-02-06/269_RR220206A_471C_2238.bmp,2022-02-06,2022-02-06/RR220206A,269,2238,471,leading_filename_index,parsed
2022-02-06/270_RR220206A_471C_2240.bmp,2022-02-06,2022-02-06/RR220206A,270,2240,471,leading_filename_index,parsed
2022-02-06/271_RR220206A_425C_2242.bmp,2022-02-06,2022-02-06/RR220206A,271,2242,425,leading_filename_index,parsed
2022-02-06/272_RR220206A_424C_2242.bmp,2022-02-06,2022-02-06/RR220206A,272,2242,424,leading_filename_index,parsed
2022-02-06/273_RR220206A_423C_2243.bmp,2022-02-06,2022-02-06/RR220206A,273,2243,423,leading_filename_index,parsed
2022-02-06/274_RR220206A_372C_2245.bmp,2022-02-06,2022-02-06/RR220206A,274,2245,372,leading_filename_index,parsed
2022-02-06/275_RR220206A_370C_2246.bmp,2022-02-06,2022-02-06/RR220206A,275,2246,370,leading_filename_index,parsed
2022-02-06/276_RR220206A_368C_2247.bmp,2022-02-06,2022-02-06/RR220206A,276,2247,368,leading_filename_index,parsed
2022-02-06/277_RR220206A_310C_2249.bmp,2022-02-06,2022-02-06/RR220206A,277,2249,310,leading_filename_index,parsed
2022-02-06/278_RR220206A_308C_2250.bmp,2022-02-06,2022-02-06/RR220206A,278,2250,308,leading_filename_index,parsed
2022-02-06/279_RR220206A_253C_2251.bmp,2022-02-06,2022-02-06/RR220206A,279,2251,253,leading_filename_index,parsed
2022-02-06/280_RR220206A_244C_2253.bmp,2022-02-06,2022-02-06/RR220206A,280,2253,244,leading_filename_index,parsed
2022-02-06/281_RR220206A_241C_2254.bmp,2022-02-06,2022-02-06/RR220206A,281,2254,241,leading_filename_index,parsed
2022-02-06/282_RR220206A_184C_2256.bmp,2022-02-06,2022-02-06/RR220206A,282,2256,184,leading_filename_index,parsed
2022-02-06/283_RR220206A_172C_2258.bmp,2022-02-06,2022-02-06/RR220206A,283,2258,172,leading_filename_index,parsed
2022-02-06/284_RR220206A_168C_2259.bmp,2022-02-06,2022-02-06/RR220206A,284,2259,168,leading_filename_index,parsed
2022-02-06/285_RR220206A_165C_2301.bmp,2022-02-06,2022-02-06/RR220206A,285,2301,165,leading_filename_index,parsed
2022-02-06/286_RR220206A_165C_2302.bmp,2022-02-06,2022-02-06/RR220206A,286,2302,165,leading_filename_index,parsed
2022-02-06/287_RR220206A_165C_2303.bmp,2022-02-06,2022-02-06/RR220206A,287,2303,165,leading_filename_index,parsed
2022-04-11/001_RR220411A_180C_1417-01.bmp,2022-04-11,2022-04-11/RR220411A,1,1417-01,180,leading_filename_index,parsed
2022-04-11/002_RR220411A_180C_1417-02.bmp,2022-04-11,2022-04-11/RR220411A,2,1417-02,180,leading_filename_index,parsed
2022-04-11/003_RR220411A_184C_1419.bmp,2022-04-11,2022-04-11/RR220411A,3,1419,184,leading_filename_index,parsed
2022-04-11/004_RR220411A_186C_1420.bmp,2022-04-11,2022-04-11/RR220411A,4,1420,186,leading_filename_index,parsed
2022-04-11/005_RR220411A_189C_1420.bmp,2022-04-11,2022-04-11/RR220411A,5,1420,189,leading_filename_index,parsed
2022-04-11/006_RR220411A_188C_1420.bmp,2022-04-11,2022-04-11/RR220411A,6,1420,188,leading_filename_index,parsed
2022-04-11/007_RR220411A_190C_1421.bmp,2022-04-11,2022-04-11/RR220411A,7,1421,190,leading_filename_index,parsed
2022-04-11/008_RR220411A_193C_1422.bmp,2022-04-11,2022-04-11/RR220411A,8,1422,193,leading_filename_index,parsed
2022-04-11/009_RR220411A_206C_1423.bmp,2022-04-11,2022-04-11/RR220411A,9,1423,206,leading_filename_index,parsed
2022-04-11/010_RR220411A_197C_1423.bmp,2022-04-11,2022-04-11/RR220411A,10,1423,197,leading_filename_index,parsed
2022-04-11/011_RR220411A_219C_1424.bmp,2022-04-11,2022-04-11/RR220411A,11,1424,219,leading_filename_index,parsed
2022-04-11/012_RR220411A_211C_1424.bmp,2022-04-11,2022-04-11/RR220411A,12,1424,211,leading_filename_index,parsed
2022-04-11/013_RR220411A_223C_1424.bmp,2022-04-11,2022-04-11/RR220411A,13,1424,223,leading_filename_index,parsed
2022-04-11/014_RR220411A_228C_1425.bmp,2022-04-11,2022-04-11/RR220411A,14,1425,228,leading_filename_index,parsed
2022-04-11/015_RR220411A_232C_1426.bmp,2022-04-11,2022-04-11/RR220411A,15,1426,232,leading_filename_index,parsed
2022-04-11/016_RR220411A_235C_1426.bmp,2022-04-11,2022-04-11/RR220411A,16,1426,235,leading_filename_index,parsed
2022-04-11/017_RR220411A_238C_1427.bmp,2022-04-11,2022-04-11/RR220411A,17,1427,238,leading_filename_index,parsed
2022-04-11/018_RR220411A_241C_1428.bmp,2022-04-11,2022-04-11/RR220411A,18,1428,241,leading_filename_index,parsed
2022-04-11/019_RR220411A_247C_1429.bmp,2022-04-11,2022-04-11/RR220411A,19,1429,247,leading_filename_index,parsed
2022-04-11/020_RR220411A_256C_1429.bmp,2022-04-11,2022-04-11/RR220411A,20,1429,256,leading_filename_index,parsed
2022-04-11/021_RR220411A_260C_1430.bmp,2022-04-11,2022-04-11/RR220411A,21,1430,260,leading_filename_index,parsed
2022-04-11/022_RR220411A_265C_1431.bmp,2022-04-11,2022-04-11/RR220411A,22,1431,265,leading_filename_index,parsed
2022-04-11/023_RR220411A_267C_1432.bmp,2022-04-11,2022-04-11/RR220411A,23,1432,267,leading_filename_index,parsed
2022-04-11/024_RR220411A_267C_1433.bmp,2022-04-11,2022-04-11/RR220411A,24,1433,267,leading_filename_index,parsed
2022-04-11/025_RR220411A_271C_1434.bmp,2022-04-11,2022-04-11/RR220411A,25,1434,271,leading_filename_index,parsed
2022-04-11/026_RR220411A_282C_1434.bmp,2022-04-11,2022-04-11/RR220411A,26,1434,282,leading_filename_index,parsed
2022-04-11/027_RR220411A_287C_1435.bmp,2022-04-11,2022-04-11/RR220411A,27,1435,287,leading_filename_index,parsed
2022-04-11/028_RR220411A_291C_1436.bmp,2022-04-11,2022-04-11/RR220411A,28,1436,291,leading_filename_index,parsed
2022-04-11/029_RR220411A_292C_1437.bmp,2022-04-11,2022-04-11/RR220411A,29,1437,292,leading_filename_index,parsed
2022-04-11/030_RR220411A_291C_1437.bmp,2022-04-11,2022-04-11/RR220411A,30,1437,291,leading_filename_index,parsed
2022-04-11/031_RR220411A_296C_1438.bmp,2022-04-11,2022-04-11/RR220411A,31,1438,296,leading_filename_index,parsed
2022-04-11/032_RR220411A_309C_1439.bmp,2022-04-11,2022-04-11/RR220411A,32,1439,309,leading_filename_index,parsed
2022-04-11/033_RR220411A_310C_1440.bmp,2022-04-11,2022-04-11/RR220411A,33,1440,310,leading_filename_index,parsed
2022-04-11/034_RR220411A_311C_1441.bmp,2022-04-11,2022-04-11/RR220411A,34,1441,311,leading_filename_index,parsed
2022-04-11/035_RR220411A_314C_1442.bmp,2022-04-11,2022-04-11/RR220411A,35,1442,314,leading_filename_index,parsed
2022-04-11/036_RR220411A_313C_1443.bmp,2022-04-11,2022-04-11/RR220411A,36,1443,313,leading_filename_index,parsed
2022-04-11/037_RR220411A_312C_1444.bmp,2022-04-11,2022-04-11/RR220411A,37,1444,312,leading_filename_index,parsed
2022-04-11/038_RR220411A_314C_1445.bmp,2022-04-11,2022-04-11/RR220411A,38,1445,314,leading_filename_index,parsed
2022-04-11/039_RR220411A_325C_1446.bmp,2022-04-11,2022-04-11/RR220411A,39,1446,325,leading_filename_index,parsed
2022-04-11/040_RR220411A_329C_1446.bmp,2022-04-11,2022-04-11/RR220411A,40,1446,329,leading_filename_index,parsed
2022-04-11/041_RR220411A_330C_1447.bmp,2022-04-11,2022-04-11/RR220411A,41,1447,330,leading_filename_index,parsed
2022-04-11/042_RR220411A_331C_1448.bmp,2022-04-11,2022-04-11/RR220411A,42,1448,331,leading_filename_index,parsed
2022-04-11/043_RR220411A_345C_1450.bmp,2022-04-11,2022-04-11/RR220411A,43,1450,345,leading_filename_index,parsed
2022-04-11/044_RR220411A_348C_1450.bmp,2022-04-11,2022-04-11/RR220411A,44,1450,348,leading_filename_index,parsed
2022-04-11/045_RR220411A_348C_1451.bmp,2022-04-11,2022-04-11/RR220411A,45,1451,348,leading_filename_index,parsed
2022-04-11/046_RR220411A_349C_1453.bmp,2022-04-11,2022-04-11/RR220411A,46,1453,349,leading_filename_index,parsed
2022-04-11/047_RR220411A_350C_1454.bmp,2022-04-11,2022-04-11/RR220411A,47,1454,350,leading_filename_index,parsed
2022-04-11/048_RR220411A_359C_1455.bmp,2022-04-11,2022-04-11/RR220411A,48,1455,359,leading_filename_index,parsed
2022-04-11/049_RR220411A_368C_1457.bmp,2022-04-11,2022-04-11/RR220411A,49,1457,368,leading_filename_index,parsed
2022-04-11/050_RR220411A_370C_1458.bmp,2022-04-11,2022-04-11/RR220411A,50,1458,370,leading_filename_index,parsed
2022-04-11/051_RR220411A_370C_1500.bmp,2022-04-11,2022-04-11/RR220411A,51,1500,370,leading_filename_index,parsed
2022-04-11/052_RR220411A_380C_1502.bmp,2022-04-11,2022-04-11/RR220411A,52,1502,380,leading_filename_index,parsed
2022-04-11/053_RR220411A_374C_1502.bmp,2022-04-11,2022-04-11/RR220411A,53,1502,374,leading_filename_index,parsed
2022-04-11/054_RR220411A_385C_1503.bmp,2022-04-11,2022-04-11/RR220411A,54,1503,385,leading_filename_index,parsed
2022-04-11/055_RR220411A_386C_1504.bmp,2022-04-11,2022-04-11/RR220411A,55,1504,386,leading_filename_index,parsed
2022-04-11/056_RR220411A_389C_1505.bmp,2022-04-11,2022-04-11/RR220411A,56,1505,389,leading_filename_index,parsed
2022-04-11/057_RR220411A_389C_1506-01.bmp,2022-04-11,2022-04-11/RR220411A,57,1506-01,389,leading_filename_index,parsed
2022-04-11/058_RR220411A_389C_1506-02.bmp,2022-04-11,2022-04-11/RR220411A,58,1506-02,389,leading_filename_index,parsed
2022-04-11/059_RR220411A_394C_1507.bmp,2022-04-11,2022-04-11/RR220411A,59,1507,394,leading_filename_index,parsed
2022-04-11/060_RR220411A_400C_1508.bmp,2022-04-11,2022-04-11/RR220411A,60,1508,400,leading_filename_index,parsed
2022-04-11/061_RR220411A_399C_1508.bmp,2022-04-11,2022-04-11/RR220411A,61,1508,399,leading_filename_index,parsed
2022-04-11/062_RR220411A_402C_1509.bmp,2022-04-11,2022-04-11/RR220411A,62,1509,402,leading_filename_index,parsed
2022-04-11/063_RR220411A_402C_1510.bmp,2022-04-11,2022-04-11/RR220411A,63,1510,402,leading_filename_index,parsed
2022-04-11/064_RR220411A_413C_1511.bmp,2022-04-11,2022-04-11/RR220411A,64,1511,413,leading_filename_index,parsed
2022-04-11/065_RR220411A_414C_1512.bmp,2022-04-11,2022-04-11/RR220411A,65,1512,414,leading_filename_index,parsed
2022-04-11/066_RR220411A_416C_1513-01.bmp,2022-04-11,2022-04-11/RR220411A,66,1513-01,416,leading_filename_index,parsed
2022-04-11/067_RR220411A_416C_1513-02.bmp,2022-04-11,2022-04-11/RR220411A,67,1513-02,416,leading_filename_index,parsed
2022-04-11/068_RR220411A_424C_1514.bmp,2022-04-11,2022-04-11/RR220411A,68,1514,424,leading_filename_index,parsed
2022-04-11/069_RR220411A_428C_1515.bmp,2022-04-11,2022-04-11/RR220411A,69,1515,428,leading_filename_index,parsed
2022-04-11/070_RR220411A_427C_1515.bmp,2022-04-11,2022-04-11/RR220411A,70,1515,427,leading_filename_index,parsed
2022-04-11/071_RR220411A_430C_1516.bmp,2022-04-11,2022-04-11/RR220411A,71,1516,430,leading_filename_index,parsed
2022-04-11/072_RR220411A_429C_1516.bmp,2022-04-11,2022-04-11/RR220411A,72,1516,429,leading_filename_index,parsed
2022-04-11/073_RR220411A_435C_1518.bmp,2022-04-11,2022-04-11/RR220411A,73,1518,435,leading_filename_index,parsed
2022-04-11/074_RR220411A_431C_1518.bmp,2022-04-11,2022-04-11/RR220411A,74,1518,431,leading_filename_index,parsed
2022-04-11/075_RR220411A_440C_1519.bmp,2022-04-11,2022-04-11/RR220411A,75,1519,440,leading_filename_index,parsed
2022-04-11/076_RR220411A_442C_1520.bmp,2022-04-11,2022-04-11/RR220411A,76,1520,442,leading_filename_index,parsed
2022-04-11/077_RR220411A_441C_1520.bmp,2022-04-11,2022-04-11/RR220411A,77,1520,441,leading_filename_index,parsed
2022-04-11/078_RR220411A_443C_1521.bmp,2022-04-11,2022-04-11/RR220411A,78,1521,443,leading_filename_index,parsed
2022-04-11/079_RR220411A_445C_1522.bmp,2022-04-11,2022-04-11/RR220411A,79,1522,445,leading_filename_index,parsed
2022-04-11/080_RR220411A_451C_1523.bmp,2022-04-11,2022-04-11/RR220411A,80,1523,451,leading_filename_index,parsed
2022-04-11/081_RR220411A_453C_1523.bmp,2022-04-11,2022-04-11/RR220411A,81,1523,453,leading_filename_index,parsed
2022-04-11/082_RR220411A_454C_1523.bmp,2022-04-11,2022-04-11/RR220411A,82,1523,454,leading_filename_index,parsed
2022-04-11/083_RR220411A_455C_1524.bmp,2022-04-11,2022-04-11/RR220411A,83,1524,455,leading_filename_index,parsed
2022-04-11/084_RR220411A_456C_1525.bmp,2022-04-11,2022-04-11/RR220411A,84,1525,456,leading_filename_index,parsed
2022-04-11/085_RR220411A_456C_1526.bmp,2022-04-11,2022-04-11/RR220411A,85,1526,456,leading_filename_index,parsed
2022-04-11/086_RR220411A_465C_1527.bmp,2022-04-11,2022-04-11/RR220411A,86,1527,465,leading_filename_index,parsed
2022-04-11/087_RR220411A_466C_1527.bmp,2022-04-11,2022-04-11/RR220411A,87,1527,466,leading_filename_index,parsed
2022-04-11/088_RR220411A_459C_1527.bmp,2022-04-11,2022-04-11/RR220411A,88,1527,459,leading_filename_index,parsed
2022-04-11/089_RR220411A_467C_1528.bmp,2022-04-11,2022-04-11/RR220411A,89,1528,467,leading_filename_index,parsed
2022-04-11/090_RR220411A_468C_1529.bmp,2022-04-11,2022-04-11/RR220411A,90,1529,468,leading_filename_index,parsed
2022-04-11/091_RR220411A_480C_1531.bmp,2022-04-11,2022-04-11/RR220411A,91,1531,480,leading_filename_index,parsed
2022-04-11/092_RR220411A_483C_1531.bmp,2022-04-11,2022-04-11/RR220411A,92,1531,483,leading_filename_index,parsed
2022-04-11/093_RR220411A_482C_1531.bmp,2022-04-11,2022-04-11/RR220411A,93,1531,482,leading_filename_index,parsed
2022-04-11/094_RR220411A_484C_1532.bmp,2022-04-11,2022-04-11/RR220411A,94,1532,484,leading_filename_index,parsed
2022-04-11/095_RR220411A_485C_1533.bmp,2022-04-11,2022-04-11/RR220411A,95,1533,485,leading_filename_index,parsed
2022-04-11/096_RR220411A_486C_1535.bmp,2022-04-11,2022-04-11/RR220411A,96,1535,486,leading_filename_index,parsed
2022-04-11/097_RR220411A_491C_1536.bmp,2022-04-11,2022-04-11/RR220411A,97,1536,491,leading_filename_index,parsed
2022-04-11/098_RR220411A_488C_1536.bmp,2022-04-11,2022-04-11/RR220411A,98,1536,488,leading_filename_index,parsed
2022-04-11/099_RR220411A_490C_1536.bmp,2022-04-11,2022-04-11/RR220411A,99,1536,490,leading_filename_index,parsed
2022-04-11/100_RR220411A_492C_1537.bmp,2022-04-11,2022-04-11/RR220411A,100,1537,492,leading_filename_index,parsed
2022-04-11/101_RR220411A_493C_1539.bmp,2022-04-11,2022-04-11/RR220411A,101,1539,493,leading_filename_index,parsed
2022-04-11/102_RR220411A_502C_1540.bmp,2022-04-11,2022-04-11/RR220411A,102,1540,502,leading_filename_index,parsed
2022-04-11/103_RR220411A_496C_1540.bmp,2022-04-11,2022-04-11/RR220411A,103,1540,496,leading_filename_index,parsed
2022-04-11/104_RR220411A_501C_1540.bmp,2022-04-11,2022-04-11/RR220411A,104,1540,501,leading_filename_index,parsed
2022-04-11/105_RR220411A_503C_1541.bmp,2022-04-11,2022-04-11/RR220411A,105,1541,503,leading_filename_index,parsed
2022-04-11/106_RR220411A_504C_1542.bmp,2022-04-11,2022-04-11/RR220411A,106,1542,504,leading_filename_index,parsed
2022-04-11/107_RR220411A_513C_1543.bmp,2022-04-11,2022-04-11/RR220411A,107,1543,513,leading_filename_index,parsed
2022-04-11/108_RR220411A_507C_1543.bmp,2022-04-11,2022-04-11/RR220411A,108,1543,507,leading_filename_index,parsed
2022-04-11/109_RR220411A_522C_1544.bmp,2022-04-11,2022-04-11/RR220411A,109,1544,522,leading_filename_index,parsed
2022-04-11/110_RR220411A_537C_1546.bmp,2022-04-11,2022-04-11/RR220411A,110,1546,537,leading_filename_index,parsed
2022-04-11/111_RR220411A_536C_1546.bmp,2022-04-11,2022-04-11/RR220411A,111,1546,536,leading_filename_index,parsed
2022-04-11/112_RR220411A_538C_1547.bmp,2022-04-11,2022-04-11/RR220411A,112,1547,538,leading_filename_index,parsed
2022-04-11/113_RR220411A_539C_1548.bmp,2022-04-11,2022-04-11/RR220411A,113,1548,539,leading_filename_index,parsed
2022-04-11/114_RR220411A_543C_1549.bmp,2022-04-11,2022-04-11/RR220411A,114,1549,543,leading_filename_index,parsed
2022-04-11/115_RR220411A_544C_1549.bmp,2022-04-11,2022-04-11/RR220411A,115,1549,544,leading_filename_index,parsed
2022-04-11/116_RR220411A_545C_1550.bmp,2022-04-11,2022-04-11/RR220411A,116,1550,545,leading_filename_index,parsed
2022-04-11/117_RR220411A_546C_1551.bmp,2022-04-11,2022-04-11/RR220411A,117,1551,546,leading_filename_index,parsed
2022-04-11/118_RR220411A_549C_1552.bmp,2022-04-11,2022-04-11/RR220411A,118,1552,549,leading_filename_index,parsed
2022-04-11/119_RR220411A_554C_1553.bmp,2022-04-11,2022-04-11/RR220411A,119,1553,554,leading_filename_index,parsed
2022-04-11/120_RR220411A_555C_1553.bmp,2022-04-11,2022-04-11/RR220411A,120,1553,555,leading_filename_index,parsed
2022-04-11/121_RR220411A_559C_1554.bmp,2022-04-11,2022-04-11/RR220411A,121,1554,559,leading_filename_index,parsed
2022-04-11/122_RR220411A_565C_1554.bmp,2022-04-11,2022-04-11/RR220411A,122,1554,565,leading_filename_index,parsed
2022-04-11/123_RR220411A_566C_1555.bmp,2022-04-11,2022-04-11/RR220411A,123,1555,566,leading_filename_index,parsed
2022-04-11/124_RR220411A_575C_1557.bmp,2022-04-11,2022-04-11/RR220411A,124,1557,575,leading_filename_index,parsed
2022-04-11/125_RR220411A_576C_1558.bmp,2022-04-11,2022-04-11/RR220411A,125,1558,576,leading_filename_index,parsed
2022-04-11/126_RR220411A_585C_1600.bmp,2022-04-11,2022-04-11/RR220411A,126,1600,585,leading_filename_index,parsed
2022-04-11/127_RR220411A_589C_1600.bmp,2022-04-11,2022-04-11/RR220411A,127,1600,589,leading_filename_index,parsed
2022-04-11/128_RR220411A_595C_1601.bmp,2022-04-11,2022-04-11/RR220411A,128,1601,595,leading_filename_index,parsed
2022-04-11/129_RR220411A_590C_1601.bmp,2022-04-11,2022-04-11/RR220411A,129,1601,590,leading_filename_index,parsed
2022-04-11/130_RR220411A_596C_1602.bmp,2022-04-11,2022-04-11/RR220411A,130,1602,596,leading_filename_index,parsed
2022-04-11/131_RR220411A_606C_1603.bmp,2022-04-11,2022-04-11/RR220411A,131,1603,606,leading_filename_index,parsed
2022-04-11/132_RR220411A_600C_1603.bmp,2022-04-11,2022-04-11/RR220411A,132,1603,600,leading_filename_index,parsed
2022-04-11/133_RR220411A_615C_1605.bmp,2022-04-11,2022-04-11/RR220411A,133,1605,615,leading_filename_index,parsed
2022-04-11/134_RR220411A_617C_1606.bmp,2022-04-11,2022-04-11/RR220411A,134,1606,617,leading_filename_index,parsed
2022-04-11/135_RR220411A_624C_1608.bmp,2022-04-11,2022-04-11/RR220411A,135,1608,624,leading_filename_index,parsed
2022-04-11/136_RR220411A_625C_1608.bmp,2022-04-11,2022-04-11/RR220411A,136,1608,625,leading_filename_index,parsed
2022-04-11/137_RR220411A_633C_1609.bmp,2022-04-11,2022-04-11/RR220411A,137,1609,633,leading_filename_index,parsed
2022-04-11/138_RR220411A_635C_1610.bmp,2022-04-11,2022-04-11/RR220411A,138,1610,635,leading_filename_index,parsed
2022-04-11/139_RR220411A_645C_1611.bmp,2022-04-11,2022-04-11/RR220411A,139,1611,645,leading_filename_index,parsed
2022-04-11/140_RR220411A_647C_1612.bmp,2022-04-11,2022-04-11/RR220411A,140,1612,647,leading_filename_index,parsed
2022-04-11/141_RR220411A_656C_1613.bmp,2022-04-11,2022-04-11/RR220411A,141,1613,656,leading_filename_index,parsed
2022-04-11/142_RR220411A_648C_1613.bmp,2022-04-11,2022-04-11/RR220411A,142,1613,648,leading_filename_index,parsed
2022-04-11/143_RR220411A_660C_1614.bmp,2022-04-11,2022-04-11/RR220411A,143,1614,660,leading_filename_index,parsed
2022-04-11/144_RR220411A_662C_1615.bmp,2022-04-11,2022-04-11/RR220411A,144,1615,662,leading_filename_index,parsed
2022-04-11/145_RR220411A_670C_1616.bmp,2022-04-11,2022-04-11/RR220411A,145,1616,670,leading_filename_index,parsed
2022-04-11/146_RR220411A_662C_1616.bmp,2022-04-11,2022-04-11/RR220411A,146,1616,662,leading_filename_index,parsed
2022-04-11/147_RR220411A_671C_1617.bmp,2022-04-11,2022-04-11/RR220411A,147,1617,671,leading_filename_index,parsed
2022-04-11/148_RR220411A_672C_1618.bmp,2022-04-11,2022-04-11/RR220411A,148,1618,672,leading_filename_index,parsed
2022-04-11/149_RR220411A_676C_1619.bmp,2022-04-11,2022-04-11/RR220411A,149,1619,676,leading_filename_index,parsed
2022-04-11/150_RR220411A_681C_1619.bmp,2022-04-11,2022-04-11/RR220411A,150,1619,681,leading_filename_index,parsed
2022-04-11/151_RR220411A_682C_1621.bmp,2022-04-11,2022-04-11/RR220411A,151,1621,682,leading_filename_index,parsed
2022-04-11/152_RR220411A_690C_1623-01.bmp,2022-04-11,2022-04-11/RR220411A,152,1623-01,690,leading_filename_index,parsed
2022-04-11/153_RR220411A_690C_1623-02.bmp,2022-04-11,2022-04-11/RR220411A,153,1623-02,690,leading_filename_index,parsed
2022-04-11/154_RR220411A_696C_1624.bmp,2022-04-11,2022-04-11/RR220411A,154,1624,696,leading_filename_index,parsed
2022-04-11/155_RR220411A_698C_1625.bmp,2022-04-11,2022-04-11/RR220411A,155,1625,698,leading_filename_index,parsed
2022-04-11/156_RR220411A_699C_1628.bmp,2022-04-11,2022-04-11/RR220411A,156,1628,699,leading_filename_index,parsed
2022-04-11/157_RR220411A_700C_1628.bmp,2022-04-11,2022-04-11/RR220411A,157,1628,700,leading_filename_index,parsed
2022-04-11/158_RR220411A_708C_1629.bmp,2022-04-11,2022-04-11/RR220411A,158,1629,708,leading_filename_index,parsed
2022-04-11/159_RR220411A_708C_1630.bmp,2022-04-11,2022-04-11/RR220411A,159,1630,708,leading_filename_index,parsed
2022-04-11/160_RR220411A_708C_1631.bmp,2022-04-11,2022-04-11/RR220411A,160,1631,708,leading_filename_index,parsed
2022-04-11/161_RR220411A_715C_1632.bmp,2022-04-11,2022-04-11/RR220411A,161,1632,715,leading_filename_index,parsed
2022-04-11/162_RR220411A_716C_1633.bmp,2022-04-11,2022-04-11/RR220411A,162,1633,716,leading_filename_index,parsed
2022-04-11/163_RR220411A_715C_1634.bmp,2022-04-11,2022-04-11/RR220411A,163,1634,715,leading_filename_index,parsed
2022-04-11/164_RR220411A_724C_1635.bmp,2022-04-11,2022-04-11/RR220411A,164,1635,724,leading_filename_index,parsed
2022-04-11/165_RR220411A_724C_1636.bmp,2022-04-11,2022-04-11/RR220411A,165,1636,724,leading_filename_index,parsed
2022-04-11/166_RR220411A_733C_1637.bmp,2022-04-11,2022-04-11/RR220411A,166,1637,733,leading_filename_index,parsed
2022-04-11/167_RR220411A_734C_1638.bmp,2022-04-11,2022-04-11/RR220411A,167,1638,734,leading_filename_index,parsed
2022-04-11/168_RR220411A_742C_1639.bmp,2022-04-11,2022-04-11/RR220411A,168,1639,742,leading_filename_index,parsed
2022-04-11/169_RR220411A_743C_1639.bmp,2022-04-11,2022-04-11/RR220411A,169,1639,743,leading_filename_index,parsed
2022-04-11/170_RR220411A_744C_1640.bmp,2022-04-11,2022-04-11/RR220411A,170,1640,744,leading_filename_index,parsed
2022-04-11/171_RR220411A_746C_1641.bmp,2022-04-11,2022-04-11/RR220411A,171,1641,746,leading_filename_index,parsed
2022-04-11/172_RR220411A_751C_1642.bmp,2022-04-11,2022-04-11/RR220411A,172,1642,751,leading_filename_index,parsed
2022-04-11/173_RR220411A_755C_1643.bmp,2022-04-11,2022-04-11/RR220411A,173,1643,755,leading_filename_index,parsed
2022-04-11/174_RR220411A_757C_1644.bmp,2022-04-11,2022-04-11/RR220411A,174,1644,757,leading_filename_index,parsed
2022-04-11/175_RR220411A_765C_1645.bmp,2022-04-11,2022-04-11/RR220411A,175,1645,765,leading_filename_index,parsed
2022-04-11/176_RR220411A_769C_1647.bmp,2022-04-11,2022-04-11/RR220411A,176,1647,769,leading_filename_index,parsed
2022-04-11/177_RR220411A_771C_1648.bmp,2022-04-11,2022-04-11/RR220411A,177,1648,771,leading_filename_index,parsed
2022-04-11/178_RR220411A_774C_1649.bmp,2022-04-11,2022-04-11/RR220411A,178,1649,774,leading_filename_index,parsed
2022-04-11/179_RR220411A_776C_1650.bmp,2022-04-11,2022-04-11/RR220411A,179,1650,776,leading_filename_index,parsed
2022-04-11/180_RR220411A_778C_1652.bmp,2022-04-11,2022-04-11/RR220411A,180,1652,778,leading_filename_index,parsed
2022-04-11/181_RR220411A_786C_1653.bmp,2022-04-11,2022-04-11/RR220411A,181,1653,786,leading_filename_index,parsed
2022-04-11/182_RR220411A_787C_1654.bmp,2022-04-11,2022-04-11/RR220411A,182,1654,787,leading_filename_index,parsed
2022-04-11/183_RR220411A_794C_1655.bmp,2022-04-11,2022-04-11/RR220411A,183,1655,794,leading_filename_index,parsed
2022-04-11/184_RR220411A_795C_1656.bmp,2022-04-11,2022-04-11/RR220411A,184,1656,795,leading_filename_index,parsed
2022-04-11/185_RR220411A_796C_1657.bmp,2022-04-11,2022-04-11/RR220411A,185,1657,796,leading_filename_index,parsed
2022-04-11/186_RR220411A_805C_1658.bmp,2022-04-11,2022-04-11/RR220411A,186,1658,805,leading_filename_index,parsed
2022-04-11/187_RR220411A_804C_1659.bmp,2022-04-11,2022-04-11/RR220411A,187,1659,804,leading_filename_index,parsed
2022-04-11/188_RR220411A_813C_1700.bmp,2022-04-11,2022-04-11/RR220411A,188,1700,813,leading_filename_index,parsed
